"target_table","target_column","nullable","data_type","key","description","etl_logic","etl_logic_type","source_table","source_column","note"
"STG_DIM_LOS_USER","DIMENSION_KEY","false","number","PK","PK — Driving: DIM_LOS_USER","DIM_LOS_USER.DIMENSION_KEY WHERE DIM_LOS_USER.EXP_DATE IS NULL OR DIM_LOS_USER.EXP_DATE >= v_batch_date - 3","direct","DIM_LOS_USER","DIMENSION_KEY","Cắt lát Dim: lấy toàn bộ bản ghi đang hiệu lực (EXP_DATE IS NULL) cộng thêm mọi bản ghi đóng trong 3 ngày quá khứ gần nhất tính từ ETL_DATE. Điều kiện lọc này áp dụng chung cho toàn bộ bảng"
"STG_DIM_LOS_USER","DATASOURCE","false","string(10)","","Nguồn hệ dùng chung cho cả hai hệ CLOS và RLOS","DIM_LOS_USER.DATASOURCE","direct","DIM_LOS_USER","DATASOURCE",""
"STG_DIM_LOS_USER","USER_SK","false","number","","Bằng đúng DIMENSION_KEY cùng dòng","DIM_LOS_USER.USER_SK","direct","DIM_LOS_USER","USER_SK",""
"STG_DIM_LOS_USER","USERNAME","false","string(100)","NK","Business key — tên tài khoản cán bộ xử lý hồ sơ trên ứng dụng LOS","DIM_LOS_USER.USERNAME","direct","DIM_LOS_USER","USERNAME",""
"STG_DIM_LOS_USER","EMPLOYEE_NAME","true","string(200)","","Tên nhân viên","DIM_LOS_USER.EMPLOYEE_NAME","direct","DIM_LOS_USER","EMPLOYEE_NAME",""
"STG_DIM_LOS_USER","EMPLOYEE_STATUS","true","string(50)","","Trạng thái tài khoản","DIM_LOS_USER.EMPLOYEE_STATUS","direct","DIM_LOS_USER","EMPLOYEE_STATUS",""
"STG_DIM_LOS_USER","EMAIL","true","string(200)","","Email","DIM_LOS_USER.EMAIL","direct","DIM_LOS_USER","EMAIL",""
"STG_DIM_LOS_USER","IP_PHONE","true","string(50)","","Số máy nội bộ","DIM_LOS_USER.IP_PHONE","direct","DIM_LOS_USER","IP_PHONE",""
"STG_DIM_LOS_USER","SB_CODE","true","string(50)","","Mã SB của cán bộ","DIM_LOS_USER.SB_CODE","direct","DIM_LOS_USER","SB_CODE",""
"STG_DIM_LOS_USER","ID_CUSTOMER","true","string(50)","","Mã khách hàng gắn với tài khoản (nếu có)","DIM_LOS_USER.ID_CUSTOMER","direct","DIM_LOS_USER","ID_CUSTOMER",""
"STG_DIM_LOS_USER","COMPANY_CODE","true","string(50)","","Mã chi nhánh/ĐVKD quản lý tài khoản","DIM_LOS_USER.COMPANY_CODE","direct","DIM_LOS_USER","COMPANY_CODE",""
"STG_DIM_LOS_USER","COMPANY_NAME","true","string(200)","","Tên chi nhánh/ĐVKD quản lý tài khoản","DIM_LOS_USER.COMPANY_NAME","direct","DIM_LOS_USER","COMPANY_NAME",""
"STG_DIM_LOS_USER","TITLE","true","string(100)","","Danh xưng/chức danh","DIM_LOS_USER.TITLE","direct","DIM_LOS_USER","TITLE",""
"STG_DIM_LOS_USER","DEPARTMENT_CODE","true","string(50)","","Mã phòng ban","DIM_LOS_USER.DEPARTMENT_CODE","direct","DIM_LOS_USER","DEPARTMENT_CODE",""
"STG_DIM_LOS_USER","DEPARTMENT_NAME","true","string(200)","","Tên phòng ban","DIM_LOS_USER.DEPARTMENT_NAME","direct","DIM_LOS_USER","DEPARTMENT_NAME",""
"STG_DIM_LOS_USER","UWMAKER_GROUP","true","string(100)","","Nhóm thẩm định","DIM_LOS_USER.UWMAKER_GROUP","direct","DIM_LOS_USER","UWMAKER_GROUP",""
"STG_DIM_LOS_USER","UWCHECKER_GROUP","true","string(100)","","Nhóm kiểm soát thẩm định","DIM_LOS_USER.UWCHECKER_GROUP","direct","DIM_LOS_USER","UWCHECKER_GROUP",""
"STG_DIM_LOS_USER","AP_GROUP","true","string(100)","","Nhóm phê duyệt","DIM_LOS_USER.AP_GROUP","direct","DIM_LOS_USER","AP_GROUP",""
"STG_DIM_LOS_USER","PREDISB_MAKER_GROUP","true","string(100)","","Nhóm soạn thảo hồ sơ XLTD","DIM_LOS_USER.PREDISB_MAKER_GROUP","direct","DIM_LOS_USER","PREDISB_MAKER_GROUP",""
"STG_DIM_LOS_USER","PREDISB_GROUP","true","string(100)","","Nhóm kiểm soát soạn thảo hồ sơ XLTD","DIM_LOS_USER.PREDISB_GROUP","direct","DIM_LOS_USER","PREDISB_GROUP",""
